id,clip name,instrument,instrument_label,tempo,beat frames sum,beat frames mean,beat frames variance,beat frames standard deviation,cent mean,cent variance,cent standard deviation,bandwidth mean,bandwidth variance,bandwidth standard deviation,rolloff mean,rolloff variance,rolloff standard deviation,zcr sum,zcr mean,rmse mean,energy,mfcc_mean 0,mfcc_mean 1,mfcc_mean 2,mfcc_mean 3,mfcc_mean 4,mfcc_mean 5,mfcc_mean 6,mfcc_mean 7,mfcc_mean 8,mfcc_mean 9,mfcc_mean 10,mfcc_mean 11,mfcc_mean 12,mfcc_mean 13,mfcc_mean 14,mfcc_mean 15,mfcc_mean 16,mfcc_mean 17,mfcc_mean 18,mfcc_mean 19,mfcc_sum 0,mfcc_sum 1,mfcc_sum 2,mfcc_sum 3,mfcc_sum 4,mfcc_sum 5,mfcc_sum 6,mfcc_sum 7,mfcc_sum 8,mfcc_sum 9,mfcc_sum 10,mfcc_sum 11,mfcc_sum 12,mfcc_sum 13,mfcc_sum 14,mfcc_sum 15,mfcc_sum 16,mfcc_sum 17,mfcc_sum 18,mfcc_sum 19,mfcc_std 0,mfcc_std 1,mfcc_std 2,mfcc_std 3,mfcc_std 4,mfcc_std 5,mfcc_std 6,mfcc_std 7,mfcc_std 8,mfcc_std 9,mfcc_std 10,mfcc_std 11,mfcc_std 12,mfcc_std 13,mfcc_std 14,mfcc_std 15,mfcc_std 16,mfcc_std 17,mfcc_std 18,mfcc_std 19,mfcc_var 0,mfcc_var 1,mfcc_var 2,mfcc_var 3,mfcc_var 4,mfcc_var 5,mfcc_var 6,mfcc_var 7,mfcc_var 8,mfcc_var 9,mfcc_var 10,mfcc_var 11,mfcc_var 12,mfcc_var 13,mfcc_var 14,mfcc_var 15,mfcc_var 16,mfcc_var 17,mfcc_var 18,mfcc_var 19
11,[tru][cla]1885__3.wav,trumpet,2,67.99958882,175,58.33333333,794.8888889,28.19377394,1179.86184,5859.818614,76.54945208,1085.010407,4421.53401,66.4946164,2046.068397,14430.04894,120.1251387,11.02880859,0.084836989,0.482499,4.561378956,-367.4626816,187.6447745,-72.32335113,29.11226202,-8.221240114,2.733933022,-12.82202937,-9.345309111,-14.4101154,-8.044440121,-9.730916571,-7.187026792,-7.84585706,-4.07701574,-10.1748565,-13.64369796,-12.53132253,-9.86343156,-2.227550671,2.668569266,-47770.14861,24393.82069,-9402.035647,3784.594063,-1068.761215,355.4112928,-1666.863818,-1214.890184,-1873.315002,-1045.777216,-1265.019154,-934.313483,-1019.961418,-530.0120462,-1322.731345,-1773.680735,-1629.071929,-1282.246103,-289.5815872,346.9140046,12.12341495,7.404621523,8.842265415,8.950956613,7.062385094,6.212141762,6.810397363,6.607664072,7.422375357,5.949642097,5.125301965,6.182204127,5.558172237,5.169350745,5.157375883,4.15564583,6.048621586,5.40278648,7.587707269,4.73986969,146.97719,54.8284199,78.18565767,80.11962428,49.87728321,38.59070528,46.38151225,43.66122448,55.09165595,35.39824108,26.26872023,38.21964787,30.89327861,26.72218712,26.598526,17.26939226,36.58582309,29.19010175,57.5733016,22.46636468
12,[gac][cla]0591__3.wav,acoustic guiar,1,42.36039959,74,37,900,30,693.5936272,5907.134875,76.85788752,816.9718002,19425.90377,139.3768409,1175.298791,24884.93668,157.7496012,5.110839844,0.039314153,1.38176,13.63348007,-336.907028,220.6119056,-25.10665607,13.30010115,10.18695585,-1.84297573,-6.846938297,-14.02533377,-21.25014436,-15.65731765,-16.50634506,-13.75636421,-7.043078974,-7.548227826,-3.848630308,-2.755020772,-7.804940661,-4.882795004,-6.305304446,-9.62037276,-43797.91364,28679.54773,-3263.86529,1729.01315,1324.304261,-239.5868449,-890.1019786,-1823.293391,-2762.518767,-2035.451295,-2145.824858,-1788.327347,-915.6002666,-981.2696174,-500.3219401,-358.1527003,-1014.642286,-634.7633505,-819.689578,-1250.648459,44.30649365,11.47449747,14.85133059,10.18495013,9.447890743,7.036683243,7.12870746,6.643717265,8.911211709,7.293644722,7.67367031,7.377264026,7.764460809,6.888627597,6.874811873,7.88405263,5.41603029,6.876030444,5.389259776,6.582063507,1963.06538,131.6640921,220.5620204,103.7332091,89.26263948,49.51491107,50.81847006,44.1389791,79.40969413,53.19725333,58.88521603,54.42402451,60.28685165,47.45319017,47.26303829,62.15828587,29.3333841,47.27979466,29.04412094,43.32356001
13,056__[gel][nod][jaz_blu]0794__2.wav,electric guitar,4,107.6660156,54,27,144,12,362.5834526,5951.383183,77.14520843,715.8404394,41821.46892,204.5029802,383.4566556,5554.131676,74.52604697,2.560058594,0.019692758,2.09594,21.17246246,-419.0526594,180.6005231,74.78766245,29.34887106,20.49270391,4.571105229,-7.373095771,-8.994488602,-8.114365696,-9.311848714,-13.24537842,-16.71460758,-16.53230859,-16.09342488,-17.04343251,-18.25681502,-18.08511403,-15.50608092,-10.24115744,-5.191655547,-54476.84572,23478.068,9722.396118,3815.353237,2664.051509,594.2436798,-958.5024503,-1169.283518,-1054.86754,-1210.540333,-1721.899195,-2172.898985,-2149.200116,-2092.145235,-2215.646226,-2373.385952,-2351.064824,-2015.79052,-1331.350468,-674.9152211,25.95484747,15.49263345,13.58865978,10.19812724,6.846037366,5.259542769,5.694282419,3.960834797,4.154852693,5.288937487,6.089797043,5.474730573,5.23098893,4.221361438,5.452190037,6.629434296,4.904101923,4.758678071,3.483756866,3.58002076,673.6541072,240.0216911,184.6516745,104.0017992,46.86822761,27.66279014,32.42485227,15.68821229,17.2628009,27.97285974,37.08562803,29.97267484,27.36324518,17.81989239,29.7263762,43.94939909,24.05021567,22.64501698,12.1365619,12.81654865
14,[tru][cla]2012__1.wav,trumpet,2,57.421875,108,54,529,23,1483.310029,6205.067886,78.77225328,1111.226982,3497.620937,59.14068766,2403.519569,33987.30892,184.3564724,15.40527344,0.118502103,2.43133,23.21443558,-235.9639845,160.1818644,-91.81237076,30.26367556,-3.765279271,2.936039734,-3.252970329,2.927742236,18.20499047,28.45895771,23.36033978,1.468956835,-7.706213628,-6.92075393,-3.154885927,6.322263378,4.399826765,1.84551588,-1.870478043,-8.044444234,-30675.31798,20823.64237,-11935.6082,3934.277822,-489.4863053,381.6851654,-422.8861428,380.6064907,2366.64876,3699.664502,3036.844172,190.9643885,-1001.807772,-899.6980109,-410.1351706,821.8942392,571.9774795,239.9170644,-243.1621456,-1045.77775,14.43380692,7.793637852,6.217794701,7.566988361,5.944634175,5.158542785,8.45045582,9.787028664,11.21253477,9.972388076,10.10283972,15.89983892,11.74245425,12.35438297,11.57866961,8.546051424,4.67719813,7.493772382,6.677579627,11.21597256,208.3347821,60.74079097,38.66097094,57.25931285,35.33867547,26.61056367,71.41020356,95.78593006,125.720936,99.44852394,102.0673704,252.8048777,137.8852318,152.6307787,134.06559,73.03499494,21.87618234,56.15662451,44.59006967,125.7980405
15,[gel][jaz_blu]1012__2.wav,electric guitar,4,63.02400915,67,33.5,420.25,20.5,641.462082,6279.202371,79.24141828,1118.570322,23648.96759,153.7822083,770.1432918,34075.38046,184.59518,4.002929688,0.030791767,1.86136,18.61463928,-368.7568643,171.791625,29.49673747,43.11408888,14.46724431,-0.685108212,-0.501814428,-6.990380643,-4.38169126,1.698435519,-12.29254093,-11.8224113,-8.84376729,-2.269394157,9.156878564,4.221884576,6.626704016,12.72848421,6.508472382,-6.110882226,-47938.39235,22332.91125,3834.575871,5604.831554,1880.74176,-89.06406756,-65.23587566,-908.7494835,-569.6198638,220.7966175,-1598.030321,-1536.91347,-1149.689748,-295.0212404,1190.394213,548.8449948,861.4715221,1654.702947,846.1014096,-794.4146894,32.54315814,12.86240969,13.3894201,10.10106015,9.056407674,7.769254286,5.56406306,6.124366695,7.606591296,7.639061847,8.595330895,10.26613805,10.65091325,8.268755246,10.76352985,10.26029942,10.51852107,15.70926944,9.8334481,11.98559077,1059.057141,165.4415831,179.2765706,102.0314161,82.01851996,60.36131216,30.95879774,37.50786741,57.86023114,58.3552659,73.8797132,105.3935905,113.441953,68.37231332,115.8535747,105.2737441,110.6392854,246.7811464,96.69670153,143.6543861
16,[tru][cla]2061__2.wav,trumpet,2,61.5234375,120,60,484,22,1474.795743,6640.977008,81.49218986,1167.948871,18505.15543,136.0336555,2216.180702,79554.45492,282.0539929,13.73730469,0.105671575,2.77351,26.30601501,-292.0326551,106.8576516,-85.76469249,-8.426216892,-23.20144898,-9.997671229,-20.56963671,-14.34488056,-15.28249306,-3.941138622,-5.75221928,-5.819256297,-2.81649928,16.17474628,24.92388558,20.09694894,13.31730467,13.79024088,14.278715,14.94806465,-37964.24517,13891.4947,-11149.41002,-1095.408196,-3016.188367,-1299.69726,-2674.052772,-1864.834472,-1986.724098,-512.3480208,-747.7885064,-756.5033187,-366.1449064,2102.717017,3240.105125,2612.603363,1731.249607,1792.731315,1856.232951,1943.248405,33.24385532,6.485523904,11.19147933,9.310854737,5.549214249,6.243299491,8.529261525,3.583272106,5.291676899,4.123752631,5.19135785,4.846817578,9.29930814,17.19085864,13.42665338,8.421146501,18.64087154,19.93417424,11.44513324,9.342736833,1105.153917,42.06202031,125.2492095,86.69201593,30.79377879,38.97878854,72.74830216,12.83983899,28.00184441,17.00533576,26.95019633,23.49164063,86.47713189,295.5256208,180.275021,70.91570839,347.4820919,397.3713028,130.9910749,87.28673153
17,[tru][cla]1870__1.wav,trumpet,2,120,165,55,322.6666667,17.96292478,1676.77212,6663.129761,81.62799618,1554.137081,30850.14147,175.6420834,2935.141226,96049.97358,309.9193017,16.73779297,0.128752254,1.53215,14.54840469,-221.5012883,133.4848614,-43.84180982,38.50049165,-3.041567769,2.575659333,-15.49149833,-2.58389521,-12.95309565,-0.617844858,-2.724702544,10.27674755,3.543187794,1.637955399,-5.759604737,1.978261944,-2.053825246,4.2369943,-1.561745386,-1.819801497,-28795.16748,17353.03198,-5699.435276,5005.063914,-395.40381,334.8357132,-2013.894783,-335.9063773,-1683.902434,-80.31983151,-354.2113307,1335.977182,460.6144132,212.9342019,-748.7486159,257.1740528,-266.9972819,550.809259,-203.0269002,-236.5741946,51.65053032,8.852769229,10.55164785,6.872913309,4.11146905,4.461952857,4.143421994,5.327769703,4.945128075,5.940434653,9.109976472,4.789081099,10.16798432,10.37018467,6.919504012,5.797424494,5.523781469,4.904503489,6.02763479,7.861921211,2667.777282,78.37152301,111.3372723,47.23693736,16.90417775,19.9090233,17.16794582,28.38513001,24.45429168,35.28876387,82.99167132,22.93529777,103.3879051,107.5407301,47.87953577,33.61013077,30.51216172,24.05415447,36.33238116,61.80980513
18,[vio][jaz_blu]2132__1.wav,violin,3,66.25600962,77,38.5,306.25,17.5,853.0131143,6795.476228,82.43467855,1029.493544,7621.129181,87.29907892,1523.060021,123510.0495,351.4399656,5.904296875,0.045417668,1.92889,18.97158813,-270.1269216,210.8122957,-27.68404939,13.71661509,2.836188485,-16.5364518,-0.706741522,5.485261797,0.190439108,1.354385194,-1.371250798,-10.64814153,-10.57706705,-8.635880289,-11.1208609,-3.178295058,-1.106716659,-3.938825745,-7.021490826,-3.05373077,-35116.49981,27405.59844,-3598.926421,1783.159962,368.704503,-2149.738734,-91.87639789,713.0840335,24.75708404,176.0700752,-178.2626037,-1384.258399,-1375.018716,-1122.664438,-1445.711917,-413.1783575,-143.8731657,-512.0473468,-912.7938074,-396.9850001,25.4877496,10.13047479,13.63739386,17.83457689,9.369422217,11.25720609,9.498751036,7.982650379,8.60136159,7.706663276,5.735933797,5.287976425,5.056256821,5.684685916,5.126587841,4.62986591,5.038825326,4.434541115,4.540083707,4.876931549,649.6253799,102.6265195,185.9785114,318.0721327,87.78607267,126.724689,90.22627124,63.72270707,73.98342121,59.39265884,32.90093653,27.96269467,25.56573304,32.31565396,26.28190289,21.43565835,25.38976066,19.6651549,20.61236006,23.78446133
19,[gac][cla]0634__1.wav,acoustic guiar,1,129.1992188,330,55,1108.333333,33.29164059,561.4529927,6890.608413,83.00968867,1057.91914,38690.10906,196.6980149,626.2849309,48782.82732,220.8683484,3.991210938,0.030701623,0.182766,1.889943004,-613.2317079,184.7135265,45.73458782,18.13037719,20.14919481,9.388590366,-2.383039283,-11.193044,-13.14143336,-10.55087215,-7.468285049,-2.823662766,0.020931441,0.363421791,-3.264204487,-3.025470204,-0.356047451,-2.315209465,-5.864776495,-3.548408687,-79720.12202,24012.75845,5945.496417,2356.949034,2619.395326,1220.516748,-309.7951068,-1455.09572,-1708.386337,-1371.61338,-970.8770563,-367.0761596,2.721087286,47.2448328,-424.3465834,-393.3111265,-46.28616857,-300.9772304,-762.4209443,-461.2931293,48.81799941,22.40921596,22.69458993,8.968812402,6.524859724,5.90381506,4.607343117,6.41474229,5.04633378,5.45752952,6.845730733,4.562973585,6.948016151,6.630417954,6.934422826,5.362129149,6.458074361,3.393188246,5.841263434,4.901951124,2383.197067,502.1729598,515.0444122,80.4395959,42.57379442,34.85503226,21.2276106,41.14891865,25.46548462,29.78462846,46.86402927,20.82072794,48.27492843,43.96244224,48.08621992,28.75242901,41.70672445,11.51372647,34.1203585,24.02912482
20,[vio][pop_roc]2126__2.wav,violin,3,66.25600962,142,71,361,19,677.5787615,6899.626482,83.06399028,1138.312475,12375.4019,111.2447837,1244.619141,95643.74702,309.2632326,3.397460938,0.026134315,1.66362,16.21824455,-317.3032367,183.8282683,-6.730197275,39.07858488,30.26670088,-2.440620991,-4.591653807,7.568750926,6.933813261,-2.941136392,-10.07719244,-8.89168469,-6.855569967,-2.427373391,-7.182860886,-11.67259951,-11.55646431,-8.581763673,-9.602768847,-11.31377419,-41249.42077,23897.67488,-874.9256457,5080.216035,3934.671115,-317.2807288,-596.9149949,983.9376204,901.3957239,-382.3477309,-1310.035017,-1155.91901,-891.2240957,-315.5585409,-933.7719152,-1517.437937,-1502.34036,-1115.629278,-1248.35995,-1470.790645,27.11335444,10.1695869,13.07672023,8.231804931,5.897008016,4.111987879,5.539095783,4.633503239,5.622683218,6.000249778,5.452888247,6.640724411,6.623120842,3.968971162,5.903507599,5.195483464,4.865023197,5.398990517,5.832827261,4.203943879,735.1339891,103.4204977,171.0006119,67.76261242,34.77470354,16.90844431,30.68158209,21.46935227,31.61456657,36.0029974,29.73399024,44.09922071,43.86572968,15.75273209,34.85140197,26.99304843,23.66845071,29.1490986,34.02187385,17.67314414
21,[tru][cla]1898__3.wav,trumpet,2,61.5234375,154,51.33333333,1014.222222,31.84685577,1603.205707,7039.19683,83.89992151,1228.89722,8868.429796,94.17234093,2513.504545,34143.01173,184.7782772,16.63378906,0.127952224,1.52438,14.99595737,-263.2357922,138.0661286,-77.24757382,21.81677132,-2.686508453,-9.759490805,-24.83767397,-14.1018923,-10.56305827,3.298610586,5.137342009,3.508404927,-3.112831668,-4.184558358,-7.846493811,4.827111291,9.23703877,10.78078151,-7.165479749,-6.91319734,-34220.65298,17948.59671,-10042.1846,2836.180272,-349.2460989,-1268.733805,-3228.897616,-1833.246,-1373.197575,428.8193761,667.8544611,456.0926405,-404.6681168,-543.9925865,-1020.044195,627.5244678,1200.81504,1401.501597,-931.5123673,-898.7156542,15.92920495,8.73662881,12.11133462,6.714847248,4.647223726,7.204846809,9.129543171,6.142119541,8.109883291,11.45572432,12.46856942,7.122731993,11.2583376,12.53503203,10.12789852,11.09331131,9.212017881,6.217616695,9.338439387,13.6564885,253.7395704,76.32868296,146.6844263,45.08917356,21.59668836,51.90981755,83.34855852,37.72563245,65.77020699,131.2336198,155.4652234,50.73331104,126.7501655,157.1270279,102.5743283,123.0615558,84.86127345,38.65875736,87.20645018,186.499678
22,[tru][cla]2009__1.wav,trumpet,2,80.74951172,72,36,324,18,1027.851179,7194.577503,84.82085535,993.1401306,28514.43744,168.8621848,1719.26063,19096.49629,138.190073,9.241699219,0.071089994,0.391626,3.880546331,-458.8945304,190.5729212,-41.27554787,10.55012836,11.61403623,-2.24493136,-2.190538314,-4.448433802,-6.199347195,-7.933298416,-9.976110501,-4.755276337,3.377831944,10.61295926,15.29198615,10.1317339,-2.049444167,-7.229432733,-9.05597811,-6.785673679,-59656.28895,24774.47975,-5365.821223,1371.516686,1509.824709,-291.8410768,-284.7699808,-578.2963942,-805.9151354,-1031.328794,-1296.894365,-618.1859239,439.1181527,1379.684704,1987.9582,1317.125407,-266.4277417,-939.8262553,-1177.277154,-882.1375783,40.61981829,16.1041903,10.75146064,11.27242335,10.63095605,6.77559988,6.038476438,5.703719075,4.123820609,4.088169497,5.427349081,7.711834333,10.32707269,12.3411358,11.93780776,16.41099837,16.66555251,12.27275561,10.89504901,11.62274517,1649.969638,259.3449452,115.593906,127.0675282,113.0172265,45.90875373,36.46319769,32.53241129,17.00589642,16.71312984,29.45611804,59.47238878,106.6484304,152.3036327,142.5112542,269.3208674,277.7406406,150.6205304,118.702093,135.0882053
23,[tru][cla]2061__3.wav,trumpet,2,66.25600962,79,39.5,342.25,18.5,1163.131755,7330.765172,85.61988772,996.6905571,9505.407868,97.49568128,1863.20181,35256.19761,187.7663378,11.53515625,0.088731971,2.13304,20.07688522,-286.7989551,170.448513,-80.78083849,13.44259839,-16.83437154,-13.86025879,-21.29413994,-26.89633605,-22.87427506,-18.13834043,-17.55276888,-17.08435369,-12.99731282,-4.366242182,4.778483901,10.76593759,13.0510155,8.061376298,5.812891614,9.521953163,-37283.86416,22158.30669,-10501.509,1747.537791,-2188.468301,-1801.833642,-2768.238192,-3496.523686,-2973.655758,-2357.984255,-2281.859955,-2220.96598,-1689.650666,-567.6114837,621.2029071,1399.571887,1696.632014,1047.978919,755.6759098,1237.853911,11.36444795,10.77183869,7.106597815,12.40461357,4.416037324,3.869773751,6.22290827,5.69538011,7.094082615,6.033744856,5.974400071,7.017785356,9.123250006,11.31930604,11.24639459,7.615205476,13.90374419,18.46856,12.13742744,11.65621449,129.1506772,116.0325087,50.50373251,153.8744378,19.50138565,14.97514888,38.72458734,32.43735459,50.32600814,36.40607699,35.69345621,49.2493113,83.23369067,128.1266893,126.4813913,57.99135444,193.3141024,341.0877085,147.3171448,135.8673362
24,[gac][cla]0553__3.wav,acoustic guiar,1,83.35433468,102,34,640.6666667,25.31139401,634.8586036,7380.746524,85.91127123,865.6374841,44493.60664,210.9350768,948.2891376,11423.64727,106.8814636,5.168945313,0.039761118,0.427736,4.330811024,-478.7430437,221.658205,8.311731866,4.529309425,4.199368711,-1.928705765,-5.739099338,1.189895139,2.82302698,-10.90841274,-16.06613631,-12.20629571,-8.836548043,0.3941185,0.051896781,-7.256117667,-10.12343574,-7.207151632,-3.592988738,-3.663811811,-62236.59568,28815.56665,1080.525143,588.8102253,545.9179324,-250.7317495,-746.0829139,154.686368,366.9935074,-1418.093656,-2088.59772,-1586.818442,-1148.751246,51.23540504,6.746581505,-943.2952967,-1316.046646,-936.9297121,-467.0885359,-476.2955354,53.41064064,15.43853346,20.95895633,8.694306447,8.056926737,4.41267999,6.304204967,6.184252977,6.757216577,5.996527758,5.070237926,6.175904777,5.930411478,4.540084732,6.308124845,6.520176357,4.17014955,7.395927808,8.2168705,10.76510707,2852.696533,238.3483154,439.2778506,75.5909646,64.91406845,19.47174469,39.74300026,38.24498488,45.65997586,35.95834516,25.70731262,38.14179982,35.1697803,20.61236938,39.79243905,42.51269973,17.39014727,54.69974814,67.51696082,115.8875302
25,[tru][pop_roc]1968__1.wav,trumpet,2,78.30255682,89,44.5,240.25,15.5,879.144516,7481.851188,86.4976947,755.7481626,3829.662335,61.88426565,1494.984037,18657.92196,136.5940041,7.631835938,0.05870643,4.24019,41.01590729,-254.2137642,216.2588707,-38.18774656,8.011113577,11.54788101,-1.145566656,4.733605877,-4.313155474,-0.469018717,-3.151401656,-3.486155604,-0.910084355,-0.94810043,4.234874061,2.767062034,0.822442516,4.552266624,6.786601922,10.03997837,4.438451996,-33047.78934,28113.65319,-4964.407053,1041.444765,1501.224532,-148.9236652,615.3687641,-560.7102116,-60.97243325,-409.6822153,-453.2002285,-118.3109661,-123.2530559,550.5336279,359.7180644,106.9175271,591.7946611,882.2582499,1305.197188,576.9987595,23.5796278,12.91965398,12.56486402,12.9558566,6.685783799,6.150191938,4.969349061,5.873171152,5.716560593,5.537214654,4.475147116,3.889446382,5.831411631,7.681053496,8.59294214,6.68109597,8.633148103,13.60523785,16.5445082,12.6804739,555.9988472,166.9174589,157.8758078,167.8542203,44.699705,37.82486087,24.69443009,34.49413938,32.67906502,30.66074612,20.02694171,15.12779316,34.00536162,58.99858281,73.83865462,44.63704336,74.53124617,185.102497,273.7207516,160.7944184
26,[tru][cla]1911__3.wav,trumpet,2,117.4538352,319,63.8,874.16,29.56619691,1202.749719,7549.476553,86.88772383,1119.789782,12018.18847,109.6274987,1986.603628,36939.57128,192.1966995,10.59912109,0.081531701,0.952918,9.150154114,-302.9902952,182.0019962,-62.03935611,17.29785037,-4.756863848,2.817738208,-10.15448094,-8.149045213,-11.94503291,-5.32118517,-1.21330169,-1.95036404,-4.290381205,0.539092966,-6.234300434,-6.747716348,-7.981129044,-2.023860687,-4.551726449,0.381562215,-39388.73837,23660.2595,-8065.116294,2248.720548,-618.3923002,366.3059671,-1320.082522,-1059.375878,-1552.854278,-691.7540721,-157.7292197,-253.5473252,-557.7495566,70.08208552,-810.4590565,-877.2031253,-1037.546776,-263.1018893,-591.7244384,49.60308791,25.12405419,10.85088228,7.222189765,11.43379999,6.422044645,6.579376201,5.568541802,7.62458507,4.464283924,6.151694379,6.7857562,8.158391786,4.968057589,5.193229583,4.987071312,3.493701762,5.568762311,8.017957718,6.721751248,11.24682518,631.2180991,117.7416462,52.160025,130.7317822,41.24265742,43.2881912,31.0086578,58.13429749,19.92983096,37.84334373,46.0464872,66.55935653,24.6815962,26.9696335,24.87088027,12.205952,31.01111368,64.28764597,45.18193983,126.4910765
27,[gac][cla]0548__1.wav,acoustic guiar,1,71.77734375,167,55.66666667,771.5555556,27.77688887,682.229829,7907.005576,88.92134488,1205.071972,35198.02874,187.6113769,941.5807166,54605.51547,233.6782306,3.666015625,0.02820012,0.285605,2.83561492,-515.4095802,178.4083185,15.33922666,16.53361328,14.61731786,7.635525159,-4.172052119,-9.048317429,-13.95682276,-10.36781134,-8.314773523,-8.126981852,-9.180296569,-7.474944167,-11.08061238,-8.585980959,-9.710696292,-5.491573526,-3.008452414,-1.972375861,-67003.24542,23193.0814,1994.099466,2149.369726,1900.251322,992.6182706,-542.3667755,-1176.281266,-1814.386959,-1347.815474,-1080.920558,-1056.507641,-1193.438554,-971.7427417,-1440.479609,-1116.177525,-1262.390518,-713.9045584,-391.0988138,-256.4088619,43.3412728,18.20075084,16.5928024,7.376956173,7.739798727,5.998666663,5.530020108,5.955346486,4.566819509,4.450633801,5.288928634,5.107923028,5.476059899,5.038240206,4.812669318,6.663826604,5.836448132,5.336661712,4.506986269,4.783082696,1878.465928,331.2673313,275.3210915,54.41948237,59.90448434,35.98400173,30.58112239,35.46615177,20.85584043,19.80814123,27.9727661,26.09087766,29.98723201,25.38386438,23.16178597,44.40658501,34.0641268,28.47995823,20.31292523,22.87788008
28,[tru][pop_roc]1944__1.wav,trumpet,2,48.75442217,23,23,0,0,871.0131753,7982.74765,89.34622348,768.3967959,18835.82342,137.2436644,1485.873836,18671.09153,136.6422026,7.469238281,0.057455679,4.05904,39.19996643,-255.8030909,217.2136499,-36.60180253,7.212893732,11.99781659,-1.186519781,4.570030402,-3.698608908,0.028009176,-3.069939683,-3.102329412,-1.177376379,-1.847577771,3.100134613,2.340048625,1.296995505,4.963845255,6.143953105,8.518644267,3.101857034,-33254.40181,28237.77448,-4758.234329,937.6761851,1559.716156,-154.2475715,594.1039523,-480.8191581,3.641192851,-399.0921588,-403.3028236,-153.0589292,-240.1851102,403.0174996,304.2063212,168.6094156,645.2998831,798.7139036,1107.423755,403.2414144,23.21462351,14.44350754,12.87044734,13.91838806,6.266075609,5.957185076,5.140907187,5.681115328,5.623564566,5.423309826,3.874989108,3.857172506,5.418422056,7.031285691,7.981414053,7.080452569,9.186649391,13.7796047,17.12918425,12.68529251,538.9187448,208.6149102,165.6484147,193.7215261,39.26370353,35.48805403,26.4289267,32.27507137,31.62447842,29.41228947,15.01554059,14.87777974,29.35929757,49.43897847,63.70297028,50.13280858,84.39452703,189.8775056,293.408953,160.9166461
29,188__[gel][nod][jaz_blu]0795__1.wav,electric guitar,4,95.703125,286,57.2,1341.76,36.63004232,385.1625422,8090.16792,89.94536075,695.2422177,31291.07514,176.8928352,437.5381235,23135.79744,152.1045609,2.743164063,0.021101262,2.34135,24.33990097,-381.3834335,170.52139,65.43632989,25.32088185,23.93046595,10.6282659,-6.528475174,-10.7899139,-7.161525339,-6.667703655,-11.99732694,-16.64061179,-16.92326019,-15.79070194,-15.30368255,-15.83256386,-16.18041663,-14.86766301,-11.22103297,-6.407347267,-49579.84636,22167.7807,8506.722886,3291.71464,3110.960574,1381.674567,-848.7017727,-1402.688807,-930.9982941,-866.8014751,-1559.652503,-2163.279533,-2200.023825,-2052.791252,-1989.478732,-2058.233302,-2103.454162,-1932.796191,-1458.734286,-832.9551447,40.14636893,21.52521303,20.80792501,14.33803679,7.081665745,8.243299829,6.541613542,4.258579508,4.363313982,7.089537183,5.375254156,4.421165012,5.557664842,6.105636358,7.286389828,6.72028621,5.089284073,4.766520494,4.133912514,4.702364734,1611.730938,463.3347958,432.9697431,205.579299,50.14998972,67.95199208,42.79270773,18.13549943,19.0385089,50.26153747,28.89335724,19.54670006,30.88763849,37.27879533,53.09147672,45.16224674,25.90081238,22.71971762,17.08923268,22.11223409
30,[tru][cla]2051__3.wav,trumpet,2,67.99958882,159,53,1040.666667,32.25936557,1136.010423,8098.844424,89.9935799,1070.136744,9968.68424,99.84329842,1958.610464,36570.05492,191.232986,9.165527344,0.070504057,0.992921,9.460523605,-309.7626612,187.7297089,-62.02522921,22.761406,-12.1342774,-1.726988883,-14.09727045,-15.64166756,-17.48448994,-10.01341598,-4.909637953,-5.150771104,-7.339633265,-6.023779652,-4.382859679,4.233979742,3.708006836,-0.0482232,-5.001924427,-6.205636121,-40269.14596,24404.86215,-8063.279797,2958.982779,-1577.456062,-224.5085548,-1832.645159,-2033.416782,-2272.983692,-1301.744078,-638.2529338,-669.6002435,-954.1523245,-783.0913547,-569.7717582,550.4173664,482.0408886,-6.269016001,-650.2501755,-806.7326958,15.30767268,13.73588858,9.56045168,9.385301416,6.730041655,6.183293408,5.977937966,5.1271023,5.992205307,4.592165111,5.713395094,6.068570883,5.900094401,5.886407341,8.186186355,8.508677923,6.708089771,7.926571364,8.563033234,6.199543235,234.3248428,188.674635,91.40223633,88.08388267,45.29346068,38.23311737,35.73574233,26.287178,35.90652444,21.0879804,32.6428835,36.82755256,34.81111394,34.64979139,67.01364704,72.39759999,44.99846837,62.83053359,73.32553817,38.43433633
